,node_index,node_name,node_source,node_id,node_type
123251,123251,I-SMAD binding,GO,70411,molecular_function
123289,123289,MHC class II protein complex binding,GO,23026,molecular_function
123317,123317,guanyl-nucleotide exchange factor activity,GO,5085,molecular_function
123359,123359,unmethylated CpG binding,GO,45322,molecular_function
123407,123407,syntaxin-1 binding,GO,17075,molecular_function
123430,123430,type II transforming growth factor beta receptor binding,GO,5114,molecular_function
123431,123431,type I transforming growth factor beta receptor binding,GO,34713,molecular_function
123432,123432,type III transforming growth factor beta receptor binding,GO,34714,molecular_function
123446,123446,ceramide floppase activity,GO,99038,molecular_function
123459,123459,histone kinase activity (H3-Y41 specific),GO,35401,molecular_function
123515,123515,cysteine-type endopeptidase activity involved in apoptotic signaling pathway,GO,97199,molecular_function
123516,123516,cysteine-type endopeptidase activity involved in execution phase of apoptosis,GO,97200,molecular_function
123554,123554,sphingosine-1-phosphate receptor activity,GO,38036,molecular_function
123579,123579,tumor necrosis factor receptor binding,GO,5164,molecular_function
123654,123654,phospholipase A2 activator activity,GO,16005,molecular_function
123748,123748,type 1 angiotensin receptor binding,GO,31702,molecular_function
123914,123914,ubiquitin conjugating enzyme binding,GO,31624,molecular_function
123917,123917,JUN kinase kinase kinase activity,GO,4706,molecular_function
123983,123983,transcription coactivator binding,GO,1223,molecular_function
124035,124035,ubiquitin protein ligase binding,GO,31625,molecular_function
124050,124050,siRNA binding,GO,35197,molecular_function
124125,124125,protein homodimerization activity,GO,42803,molecular_function
124128,124128,protein heterodimerization activity,GO,46982,molecular_function
124137,124137,interleukin-8 binding,GO,19959,molecular_function
124184,124184,"NAD+ nucleotidase, cyclic ADP-ribose generating",GO,61809,molecular_function
124195,124195,retinoid X receptor binding,GO,46965,molecular_function
124208,124208,small GTPase binding,GO,31267,molecular_function
124245,124245,extracellular space,GO,5615,cellular_component
124249,124249,nucleoplasm,GO,5654,cellular_component
124254,124254,phagocytic cup,GO,1891,cellular_component
124260,124260,nuclear matrix,GO,16363,cellular_component
124298,124298,sperm midpiece,GO,97225,cellular_component
124326,124326,lateral plasma membrane,GO,16328,cellular_component
124357,124357,immunological synapse,GO,1772,cellular_component
124358,124358,endoplasmic reticulum exit site,GO,70971,cellular_component
124455,124455,midbody,GO,30496,cellular_component
124474,124474,apical part of cell,GO,45177,cellular_component
124479,124479,cell surface,GO,9986,cellular_component
124481,124481,axoneme,GO,5930,cellular_component
124518,124518,perikaryon,GO,43204,cellular_component
124519,124519,sperm principal piece,GO,97228,cellular_component
124597,124597,"multivesicular body, internal vesicle",GO,97487,cellular_component
124627,124627,interleukin-28 receptor complex,GO,32002,cellular_component
124636,124636,interleukin-23 receptor complex,GO,72536,cellular_component
124639,124639,interleukin-6 receptor complex,GO,5896,cellular_component
124646,124646,interleukin-18 receptor complex,GO,45092,cellular_component
124650,124650,interleukin-2 receptor complex,GO,5893,cellular_component
124674,124674,alphav-beta3 integrin-IGF-1-IGF1R complex,GO,35867,cellular_component
124707,124707,catenin complex,GO,16342,cellular_component
124740,124740,NADPH oxidase complex,GO,43020,cellular_component
124764,124764,heterotrimeric G-protein complex,GO,5834,cellular_component
124769,124769,alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex,GO,71065,cellular_component
124827,124827,flotillin complex,GO,16600,cellular_component
124830,124830,alphav-beta3 integrin-vitronectin complex,GO,71062,cellular_component
124869,124869,heteromeric SMAD protein complex,GO,71144,cellular_component
124919,124919,lipopolysaccharide receptor complex,GO,46696,cellular_component
125004,125004,endoplasmic reticulum-Golgi intermediate compartment,GO,5793,cellular_component
125013,125013,mitochondrion,GO,5739,cellular_component
125040,125040,fibrinogen complex,GO,5577,cellular_component
125118,125118,Wnt signalosome,GO,1990909,cellular_component
125123,125123,interleukin-23 complex,GO,70743,cellular_component
125174,125174,interleukin-12 complex,GO,43514,cellular_component
125198,125198,CBM complex,GO,32449,cellular_component
125205,125205,Arp2/3 protein complex,GO,5885,cellular_component
125617,125617,integral component of lumenal side of endoplasmic reticulum membrane,GO,71556,cellular_component
125634,125634,phagophore assembly site membrane,GO,34045,cellular_component
125654,125654,laminin-1 complex,GO,5606,cellular_component
125661,125661,laminin-8 complex,GO,43257,cellular_component
125666,125666,laminin-2 complex,GO,5607,cellular_component
125667,125667,laminin-10 complex,GO,43259,cellular_component
125707,125707,Schaffer collateral - CA1 synapse,GO,98685,cellular_component
125717,125717,trans-Golgi network,GO,5802,cellular_component
125777,125777,endolysosome,GO,36019,cellular_component
125860,125860,ruffle,GO,1726,cellular_component
125870,125870,autolysosome,GO,44754,cellular_component
125942,125942,caveola neck,GO,99400,cellular_component
125960,125960,clathrin-coated pit,GO,5905,cellular_component
125962,125962,apical plasma membrane,GO,16324,cellular_component
125963,125963,basolateral plasma membrane,GO,16323,cellular_component
125993,125993,podosome,GO,2102,cellular_component
125998,125998,centriole,GO,5814,cellular_component
126001,126001,nucleolus,GO,5730,cellular_component
126038,126038,sperm flagellum,GO,36126,cellular_component
126061,126061,nuclear inner membrane,GO,5637,cellular_component
126074,126074,tertiary granule lumen,GO,1904724,cellular_component
126077,126077,mitochondrial matrix,GO,5759,cellular_component
126078,126078,ficolin-1-rich granule lumen,GO,1904813,cellular_component
126092,126092,mitochondrial inner membrane,GO,5743,cellular_component
126093,126093,mitochondrial outer membrane,GO,5741,cellular_component
126102,126102,XY body,GO,1741,cellular_component
126196,126196,extracellular exosome,GO,70062,cellular_component
126226,126226,ficolin-1-rich granule membrane,GO,101003,cellular_component
126228,126228,tertiary granule membrane,GO,70821,cellular_component
126229,126229,specific granule membrane,GO,35579,cellular_component
126261,126261,muscle cell projection membrane,GO,36195,cellular_component
126264,126264,brush border membrane,GO,31526,cellular_component
126289,126289,endolysosome membrane,GO,36020,cellular_component
126309,126309,integrin alphaM-beta2 complex,GO,34688,cellular_component
126329,126329,apical junction complex,GO,43296,cellular_component
126336,126336,mast cell granule,GO,42629,cellular_component
126344,126344,azurophil granule lumen,GO,35578,cellular_component
126355,126355,specific granule,GO,42581,cellular_component
126359,126359,azurophil granule,GO,42582,cellular_component
126428,126428,cytoplasmic cyclin-dependent protein kinase holoenzyme complex,GO,308,cellular_component
126444,126444,vacuole-isolation membrane contact site,GO,120095,cellular_component
126476,126476,insulin-like growth factor ternary complex,GO,42567,cellular_component
126556,126556,ER to Golgi transport vesicle membrane,GO,12507,cellular_component
126596,126596,NLRP3 inflammasome complex,GO,72559,cellular_component
126708,126708,basement membrane,GO,5604,cellular_component
126815,126815,SPOTS complex,GO,35339,cellular_component
126859,126859,microtubule cytoskeleton,GO,15630,cellular_component
126873,126873,focal adhesion,GO,5925,cellular_component
126913,126913,euchromatin,GO,791,cellular_component
126938,126938,cytoplasmic side of mitochondrial outer membrane,GO,32473,cellular_component
126941,126941,early phagosome,GO,32009,cellular_component
126948,126948,mitotic spindle,GO,72686,cellular_component
127022,127022,NF-kappaB p50/p65 complex,GO,35525,cellular_component
127025,127025,inner mucus layer,GO,70702,cellular_component
127026,127026,outer mucus layer,GO,70703,cellular_component
127126,127126,MHC class II protein complex,GO,42613,cellular_component
127133,127133,sarcolemma,GO,42383,cellular_component
127134,127134,sperm plasma membrane,GO,97524,cellular_component
127185,127185,neuronal cell body,GO,43025,cellular_component
127192,127192,platelet alpha granule lumen,GO,31093,cellular_component
127193,127193,platelet dense granule lumen,GO,31089,cellular_component
127195,127195,specific granule lumen,GO,35580,cellular_component
127227,127227,external side of apical plasma membrane,GO,98591,cellular_component
127250,127250,presynaptic cytosol,GO,99523,cellular_component
127256,127256,synaptic vesicle membrane,GO,30672,cellular_component
127358,127358,site of double-strand break,GO,35861,cellular_component
127370,127370,amphisome,GO,44753,cellular_component
127374,127374,caveola,GO,5901,cellular_component
127383,127383,trans-Golgi network membrane,GO,32588,cellular_component
